State,District,Location,Longitude,Latitude
Rajasthan,Barmer,Samdari(Hs),72.5869,25.8182
Rajasthan,Bharatpur,Mandhera,77.353,27.395
Rajasthan,Bhilwara,Rampuriya_Pz,75.3288,25.2935
Rajasthan,Bhilwara,Gulabpura,74.67,25.9
Rajasthan,Bhilwara,Kotari,74.892,25.397
Rajasthan,Bikaner,Kelan,73.2522,28.4686
Rajasthan,Bikaner,Nokha,73.4672,27.5525
Rajasthan,Churu,Kheriya,74.87,28.3
Rajasthan,Churu,Sirsali,75.13,28.46
Rajasthan,Churu,Gagor,75.34,28.6
Rajasthan,Churu,Tidiyasar,74.754,28.066
Rajasthan,Churu,Rattanpura,75.2581,28.5347
Rajasthan,Churu,Taranagar,75.0342,28.6879
Rajasthan,Dausa,Jasuta Hs 2,76.3267,26.9667
Rajasthan,Ganganagar,Rupnagar,73.4411,29.7958
Rajasthan,Hanumangarh,Panditawali,74.2,29.4101
Rajasthan,Hanumangarh,Purabsar,74.283,29.033
Rajasthan,Hanumangarh,Rawatsar,74.414,29.253
Rajasthan,Hanumangarh,Sangariya,74.4636,29.8123
Rajasthan,Jaipur,Mozmabad,75.363,26.683
Rajasthan,Jalore,Narta,72.2748,25.0883
Rajasthan,Jalore,Bagra,72.6,25.1922
Rajasthan,Jalore,Jalore,72.6306,25.3346
Rajasthan,Jalore,Jalore (H/S),72.6309,25.3329
Rajasthan,Jodhpur,Ramrawas(Hs-2)Khedi Salva,73.3474,26.4281
Rajasthan,Jodhpur,Bhandu(Hs-2),72.9107,26.0885
Rajasthan,Jodhpur,Chicharli,72.7128,26.2042
Rajasthan,Jodhpur,Sinli,72.7567,26.0313
Rajasthan,Jodhpur,Pipad City,73.5497,26.3792
Rajasthan,Jodhpur,Benan,73.421,26.317
Rajasthan,Karauli,Karsai,76.933,26.425
Rajasthan,Karauli,Sahar1,76.711,26.608
Rajasthan,Nagaur,Jayal (Didwana Road),74.2282,27.2309
Rajasthan,Nagaur,Jayal Block Hq,74.1863,27.2186
Rajasthan,Nagaur,Jayal-Hs-2(Mataji Ka Xhoraha),74.1766,27.2173
Rajasthan,Nagaur,Nagaur Hs-3,73.78,27.2268
Rajasthan,Pali,Prithivipura(Hs-3),73.8052,26.2031
Rajasthan,Tonk,Tonk (Raivens Industry),75.79,26.16
Tamil Nadu,Coimbatore,Kovilvazhi Iv,77.3889,11.0583
Tamil Nadu,Coimbatore,Tn Urban Studies Pz,76.9419,11.0219
Tamil Nadu,Kancheepuram,Kalakshetra,80.2636,10.4633
Tamil Nadu,Krishnagiri,Billakottai Pz,78.1658,12.4072
Tamil Nadu,Krishnagiri,Guruvinayanpalli,78.3292,12.65
Tamil Nadu,Ramanathapuram,Kizhakakarai,78.784,9.2394
Tamil Nadu,Salem,Gangavalli,78.65,11.4958
Tamil Nadu,Salem,Tivettipatti,78.0875,11.8667
Tamil Nadu,Salem,Panamarathupatti2,78.1931,11.5903
Tamil Nadu,Salem,Mamudi,78.0517,11.5325
Tamil Nadu,Theni,Silverpatti,77.3732,10.0713
Tamil Nadu,Theni,Appipatti Alagapuri,77.41,9.81
Tamil Nadu,Tirunelveli,Kadayanallur1,77.35,9.0833
Tamil Nadu,Tirunelveli,N. Vijayanarayanam,77.7917,8.5333
Tamil Nadu,Tirunelveli,Udayattur A/B Ow,77.7206,8.2325
Tamil Nadu,Trichy,Mudaliarchatram,78.6967,10.8003
Tamil Nadu,Trichy,Pulivalam,78.6375,11.0167
Tamil Nadu,Trichy,Thathayangarpet,78.4542,11.1208
Tamil Nadu,Trichy,Kovilpatty,78.3,10.55
Tamil Nadu,Tuticorin,Nakkalamuthanpatty,77.7732,9.2323
Tamil Nadu,Tuticorin,Kurukkuchalai,78.0917,8.9306
Tamil Nadu,Tuticorin,Paikulam,77.8556,8.5181
Tamil Nadu,Tuticorin,Satankulam,77.9028,8.4333
Tamil Nadu,Villupuram,Brahmadessam,79.7785,12.2
Tamil Nadu,Villupuram,Veppur,79.1239,11.5322
Tamil Nadu,Villupuram,Tyagadurgam,79.0804,11.7359
Tamil Nadu,Villupuram,Kiliyanur,79.7458,12.1008
Tamil Nadu,Virudhunagar,Palavanatham,78.075,9.5667
Tamil Nadu,Virudhunagar,Aviyur Dw,78.1008,9.7389
Tamil Nadu,Virudhunagar,Nenmeni1,78.0083,9.325
Tamil Nadu,Virudhunagar,Kalloorani,78.165,9.4639
Uttar Pradesh,Agra,Block Office,78.0296,27.3165
Uttar Pradesh,Ghaziabad,Jal Kal Vibhag,77.3435,28.6847
Uttar Pradesh,Ghaziabad,Unknown,77.4557,28.6368
Uttar Pradesh,Hathras,Aharai,77.9512,27.5275
Uttar Pradesh,Jhansi,Block – Campus,79.0038,25.3116
Uttar Pradesh,Mainpuri,Bara,79.2975,27.15
Uttar Pradesh,Mathura,Block H.Q,77.3848,27.7165
West Bengal,Bankura,Balarampur,86.8174,23.1677
West Bengal,Purulia,Matha,86.5457,23.1581
Karnataka,Bagalkot,Alagur,75.3486,16.5722
Karnataka,Bagalkot,Mudhol A,75.2761,16.3394
Karnataka,Belgaum,Belakud,74.6537,16.3611
Karnataka,Belgaum,Nandgaon,75.128,16.68
Karnataka,Belgaum,Kakmari,75.3,16.867
Karnataka,Vijayanagara,Danapura,76.371,15.176
Karnataka,Bengaluru Rural,Siddanaikanahalli,77.5529,13.2983
Karnataka,Bijapur,Bhudihaldon,76.1456,16.7103
Karnataka,Bijapur,Devanagao,76.3,17.1333
Karnataka,Bijapur,Khatijapur,75.6761,16.7651
Karnataka,Bijapur,Nimbal,75.9,17.1
Karnataka,Bijapur,Yankanchi,76.3347,16.8625
Karnataka,Chitradurga,Hanumali,76.084,13.999
Karnataka,Chitradurga,Hartikote,76.649,14.071
Karnataka,Dharwad,Adaragunj,75.1548,15.2843
Karnataka,Dharwad,Morab,75.1588,15.5834
Karnataka,Dharwad,Tale Morab,75.1492,15.5562
Karnataka,Gadag,Gojanur,75.4994,15.1909
Karnataka,Gadag,Hungundi,75.6901,15.783
Karnataka,Gadag,Mundargi,75.8829,15.1983
Karnataka,Gulbarga,Battarga,76.563,17.383
Karnataka,Gulbarga,Chinamgeri,76.5672,17.2158
Karnataka,Gulbarga,Ghattarga,76.4008,17.0933
Karnataka,Gulbarga,Jogur,76.6167,17.1083
Karnataka,Gulbarga,Kamalanagar,76.7508,17.575
Karnataka,Kolar,Kurugal A,77.9877,13.2042
Karnataka,Koppal,Talakal,76.019,15.378
Karnataka,Koppal,Sanganhal Dw,75.988,15.571
Karnataka,Raichur,Kurdi A,77.201,16.051
Karnataka,Raichur,Ankusha Doddy,76.601,16.034
Karnataka,Raichur,Janekal,76.95,16.015
Karnataka,Raichur,Hanchihal,76.668,15.239
Karnataka,Tumkur,Huliyar,76.5548,13.5848
Karnataka,Yadgir,Khembhavi,76.5326,16.6483
Haryana,Bhiwani,Pinjokhera,75.8199,28.8892
Haryana,Bhiwani,Tosham,75.9158,28.875
Haryana,Charkhi Dadri,Neemriwali,76.1448,28.7145
Haryana,Faridabad,Sikri,77.2882,28.2758
Haryana,Faridabad,Pali,77.2411,28.3809
Haryana,Fatehabad,Mehuwala,75.3278,29.4133
Haryana,Fatehabad,Bannawali,75.43,29.3986
Haryana,Gurugram,Khera Khurrampur,76.7861,28.445
Haryana,Gurugram,Mubarakpur,76.8416,28.4728
Haryana,Gurugram,Kasan,76.9034,28.36
Haryana,Gurugram,Mundakhera,76.848,28.517
Haryana,Hisar,Banbhauri,76.0519,29.4105
Haryana,Hisar,Behbalpur,75.7894,29.2833
Haryana,Hisar,Chanaut,75.9208,29.2083
Haryana,Jhajjar,Jharli,76.3806,28.4973
Haryana,Jind,Chhater,76.3173,29.5153
Haryana,Jind,Kalwan,75.9831,29.6898
Haryana,Jind,Bagru Kalan,76.6046,29.2959
Haryana,Jind,Karsola,76.4142,29.1392
Haryana,Kaithal,Kalayat,76.25,29.67
Haryana,Mewat,Ferozpur Zirka,76.95,27.7917
Haryana,Mewat,Kuljatpur,77.024,27.879
Haryana,Mewat,Akaira,77.0025,28.0116
Haryana,Mewat,Malab,77.0124,28.0404
Haryana,Mewat,Rojka Meo,77.063,28.211
Haryana,Mewat,Bichhor,77.3034,27.843
Haryana,Mewat,Indri,77.1003,28.1892
Haryana,Palwal,Hathin,77.2417,28.0458
Haryana,Palwal,Kot,77.2292,27.9583
Haryana,Palwal,Lakhnaka,77.1729,28.0198
Haryana,Palwal,Lohina,77.3119,27.9448
Haryana,Rohtak,Kahnaur,76.4843,28.7597
Haryana,Rohtak,Baland,76.5833,28.8
Haryana,Sirsa,Gigorani,75.1444,29.3
Haryana,Sirsa,Kumharia,75.1529,29.2514
Punjab,Fazilka,Mamu Khera,74.1728,30.2806
Punjab,Muktsar,Thandewala,74.5882,30.4731
Punjab,Patiala,Basma Pepla,76.4069,30.685
Andhra Pradesh,Anakapalli,Addaroddu,82.7476,17.432
Andhra Pradesh,Annamayya,Madanapalle,78.5015,13.5564
Andhra Pradesh,Annamayya,Chokkandapalle,78.4522,13.3255
Andhra Pradesh,Bapatla,Pullaripalem,80.3247,15.74
Andhra Pradesh,Eluru,Mandavalli,81.1638,16.5178
Andhra Pradesh,Eluru,Kaikalur,81.2057,16.5461
Andhra Pradesh,Eluru,Bominampadu,81.2115,16.4791
Andhra Pradesh,Eluru,Bominampadu,81.2117,16.4789
Andhra Pradesh,Eluru,Majeru,81.0205,16.1287
Andhra Pradesh,Eluru,Bominampadu,81.2117,16.4789
Andhra Pradesh,Guntur,Guntur,80.4319,16.2986
Andhra Pradesh,Guntur,Prattipadu,80.3318,16.1803
Andhra Pradesh,Konaseema,Rally,81.8027,16.7796
Andhra Pradesh,Krishna,Challapalli,80.9268,16.1223
Andhra Pradesh,Krishna,Chinnapuram,81.0469,16.1206
Andhra Pradesh,Kurnool,Veldurthy,77.9269,15.5531
Andhra Pradesh,Kurnool,Haradgiri-Pn-3,77.1882,15.3012
Andhra Pradesh,Kurnool,Tungabhadra,77.3014,15.9478
Andhra Pradesh,Kurnool,Kurnool,78.0494,15.8385
Andhra Pradesh,Kurnool,Rajala Mandagiri,77.4735,15.4359
Andhra Pradesh,Palnadu,Utukuru,80.2018,16.566
Andhra Pradesh,Palnadu,Bellamkonda,80.0076,16.4922
Andhra Pradesh,Palnadu,Sankurathri Padu,80.209,16.2506
Andhra Pradesh,Palnadu,Kavuru-Ew,80.1205,16.1394
Andhra Pradesh,Palnadu,Kavuru-Ow,80.1212,16.1419
Andhra Pradesh,Prakasham,Guttalaumadivrm,79.5581,16.0164
Andhra Pradesh,Prakasham,Muttarasupalem,79.8408,15.2486
Andhra Pradesh,Prakasham,Akiveedu (Kothuru),78.9371,15.5904
Andhra Pradesh,Sri Satya Sai,Talapula-Pz,78.2557,14.2421
Andhra Pradesh,Sri Satya Sai,Tanakallu-Pz,78.196,13.9171
Andhra Pradesh,Srikakulam,Tharli Bodapadu,84.1842,18.5587
Andhra Pradesh,West Godavari,Narsimhapuram,81.5017,16.5582
Andhra Pradesh,Ysr Kadapa,N.Pallagiri,78.4424,14.4571
Telangana,B.Kothagudem,Tegad,80.8401,18.0379
Telangana,Jangaon,Devrupala2,79.3528,17.5335
Telangana,Jangaon,Veldanda,79.1074,17.8727
Telangana,Jogulamba,Alampur1,78.1331,15.8781
Telangana,Jogulamba,Alampur-Aq-I,78.1256,15.8792
Telangana,Jogulamba,Medikonda,77.61,15.951
Telangana,Jogulamba,Chinnipadu,77.9623,15.9444
Telangana,Mancherial,Bellampalli,79.485,19.0519
Telangana,Mulugu,Mulug,79.9415,18.1955
Telangana,Nagarkurnool,Jupally- Aq-I,78.6031,16.6592
Telangana,Nalgonda,"Satyanarayanapuram, Aq-I (Annarao",79.4629,16.795
Telangana,Nalgonda,Manimadde,79.3409,17.3441
Telangana,Nirmal,Mudhol,77.9198,18.9838
Telangana,Nizamabad,Lakhora,78.3497,18.7943
Telangana,Rangareddy,Kesampet-Pz,78.345,16.9553
Telangana,Rangareddy,Chintakuntapalle,78.3079,16.9586
Telangana,Sangareddy,Nizampet,77.8844,18.0955
Telangana,Sangareddy,Nizampet,77.8773,18.0941
Telangana,Sangareddy,Sanjivraopet,77.8001,18.0948
Telangana,Siddipet,Raipole,78.6293,17.9354
Telangana,Warangal,Sangem,79.7129,17.8825
Telangana,Warangal,Ashok Nagar,79.951,17.954
Telangana,Warangal,Kondur1,79.548,17.6869
Telangana,Yadadri Bhuvanagiri,Ramannapet,79.0954,17.2938
Telangana,Yadadri Bhuvanagiri,Pochampally,78.8149,17.3416
Delhi,South West,Dichaon Kalan Dw,76.975,28.6342
Delhi,South West,Jharoda Kalan,76.9556,28.6417
Delhi,North West,Sainik Vihar,77.1219,28.6911
Delhi,West,Tagore Garden,77.1128,28.6439
Madhya Pradesh,Agar Malwa,Jhounta,75.946,23.733
Madhya Pradesh,Bhind,Alampur,78.797,26.029
Madhya Pradesh,Chhindwara,Mahaljhir,78.574,22.609
Madhya Pradesh,Datia,Datia New,78.4614,25.6639
Madhya Pradesh,Gwalior,Dongarpur,77.964,25.822
Madhya Pradesh,Khandwa,Thapana,76.087,22.222
Madhya Pradesh,Mandsaur,Barkheranayak,75.522,24.219
Madhya Pradesh,Mandsaur,Malhargarh,74.991,24.278
Madhya Pradesh,Mandsaur,Nayakhera,75.083,24.014
Madhya Pradesh,Sagar,Garhakota,79.129,23.784
Madhya Pradesh,Sehore,Ichhawar,77.019,23.032
Madhya Pradesh,Shivpuri,Sehore,78.106,25.665
