State,District,Location,Longitude,Latitude
Gujarat,Rajkot,Ganod,70.1693,21.6888
Gujarat,Sabarkantha,Silwad,73.1167,24.0083
Gujarat,Surendranagar,Bamanbor,71.0373,22.4147
Gujarat,Surendranagar,Moti Moladi,71.104,22.4179
Gujarat,Surendranagar,Gavana,71.8632,23.3409
Gujarat,Surendranagar,Ratanpur1,71.2747,22.8555
Gujarat,Surendranagar,Moti Kathechi,71.9884,22.8919
Gujarat,Surendranagar,Ranagarh,71.9885,22.779
Gujarat,Surendranagar,Nagadka,71.5791,22.4269
Gujarat,Surendranagar,Vaghela,71.6572,22.6577
Gujarat,Vadodara,Sinor,73.3376,21.9154
Gujarat,Vadodara,Ongc,73.207,22.2763
Gujarat,Vadodara,Saidal,73.5043,22.2789
Gujarat,Valsad,Magod,72.9049,20.5659
Jharkhand,Koderma,Jainagar,85.643,24.3759
Jharkhand,Koderma,Jhumri Tilaiya,85.5279,24.4342
Jharkhand,Palamu,Baraw,84.0414,24.0703
Jharkhand,Palamu,Sagalim,84.3489,24.065
Maharashtra,Ahmednagar,Jamkhed,75.3167,18.7333
Maharashtra,Ahmednagar,Manjur,74.2808,19.95
Maharashtra,Ahmednagar,Mushadpur,74.4442,19.8969
Maharashtra,Ahmednagar,Rahata,74.4833,19.7167
Maharashtra,Ahmednagar,Jeur1,74.8031,19.2128
Maharashtra,Ahmednagar,Gondegaon,74.6425,19.7289
Maharashtra,Ahmednagar,Nevasa Bk,74.9544,19.5267
Maharashtra,Ahmednagar,Rastapur,74.5644,19.7881
Maharashtra,Ahmednagar,Malkup,74.5308,19.1256
Maharashtra,Ahmednagar,Malharwadi,74.5819,19.3833
Maharashtra,Ahmednagar,Bodhgaon,75.4233,19.3069
Maharashtra,Ahmednagar,Ghotan,75.3,19.4
Maharashtra,Ahmednagar,Khamgaon,75.1703,19.3864
Maharashtra,Ahmednagar,Chikhale,74.7167,18.8667
Maharashtra,Akola,Wadegaon,77.0675,20.4686
Maharashtra,Akola,Sasti,76.8331,20.5081
Maharashtra,Amravati,Pathrot-2,77.365,21.2144
Maharashtra,Amravati,Samda Kasmpur,77.2631,20.9269
Maharashtra,Amravati,Yevda,77.4586,20.9947
Maharashtra,Amravati,Khed,77.8611,21.3094
Maharashtra,Amravati,Chandas,78.3444,21.4372
Maharashtra,Amravati,Loni,78.1903,21.3764
Maharashtra,Aurangabad,Nipani,75.4628,19.8153
Maharashtra,Aurangabad,Shendra,75.4714,19.8683
Maharashtra,Aurangabad,Taherpur,75.3353,19.6511
Maharashtra,Aurangabad,Tunki,74.85,20.1333
Maharashtra,Aurangabad,Waghalgaon,74.8311,19.8475
Maharashtra,Beed,Khadkhat,75.15,18.6667
Maharashtra,Beed,Georai-1,75.7386,19.2747
Maharashtra,Beed,Hirapur,75.7417,19.1194
Maharashtra,Beed,Manur,75.3167,19.0667
Maharashtra,Bhandara,Shrinagar,79.6764,21.0403
Maharashtra,Buldhana,Karwand,76.375,20.4583
Maharashtra,Buldhana,Waghul,76.2667,20.8717
Maharashtra,Buldhana,Dhamangaon,76.0333,20.6667
Maharashtra,Buldhana,Dighi,76.3367,20.8625
Maharashtra,Buldhana,Shegaon,76.7,20.8
Maharashtra,Chandrapur,Mendki,79.8333,20.4667
Maharashtra,Chandrapur,Kolara-1,79.3694,20.4072
Maharashtra,Chandrapur,Rajura-1,79.3714,19.7858
Maharashtra,Dhule,Ner-1,74.5147,20.9361
Maharashtra,Dhule,Phagne,74.8381,20.89
Maharashtra,Dhule,Dhavda,74.4925,21.3378
Maharashtra,Dhule,Palasner,75.0472,21.525
Maharashtra,Gadchiroli,Chaudampalli,79.85,19.6
Maharashtra,Jalgaon,Narvel,76.1208,21.1944
Maharashtra,Jalgaon,Naseerabad,75.6583,21.0003
Maharashtra,Jalgaon,Lasgaon,75.4556,20.7897
Maharashtra,Jalna,Hasnabad-1,75.6931,20.1269
Maharashtra,Jalna,Jafrabad,76.0167,20.2
Maharashtra,Jalna,Navha,76.0389,19.9167
Maharashtra,Nagpur,Manegaon Tek,79.4222,21.6806
Maharashtra,Nagpur,Bhasali Takli,78.9906,21.3533
Maharashtra,Nagpur,Kothulna,79.0356,21.4194
Maharashtra,Nagpur,Saoner-1,78.9406,21.3897
Maharashtra,Nanded,Talani,77.6117,18.7925
Maharashtra,Nanded,Dhanegaon,77.3297,19.13
Maharashtra,Nandurbar,Khuntamodi,74.0972,21.8056
Maharashtra,Nandurbar,Ghuli,74.2536,21.4311
Maharashtra,Nashik,Boyegaon,74.1744,20.2347
Maharashtra,Nashik,Kalvan,74.0356,20.4925
Maharashtra,Nashik,Umrane-1,74.35,20.4219
Maharashtra,Nashik,Marhal Kh,74.1822,19.78
Maharashtra,Nashik,Purangaon-Jalgaon,74.3681,20.0503
Maharashtra,Parbhani,Pedgaon2,76.6583,19.325
Maharashtra,Parbhani,Hadgaon-1,76.3133,19.3136
Maharashtra,Parbhani,Moregaon,76.455,19.8531
Maharashtra,Raigad,Dapoli,73,18.4778
Maharashtra,Raigad,Sukeli,73.1842,18.4875
Maharashtra,Ratnagiri,Jaitapur,73.5369,16.6275
Maharashtra,Sangli,Karnal-1,74.5669,16.9169
Maharashtra,Sangli,Yevali,74.5167,17.0667
Maharashtra,Satara,Mayani,74.6969,17.7844
Maharashtra,Satara,Thakurki_Phaltan,74.6969,17.7844
Maharashtra,Solapur,Bhosre,75.4336,18.0806
Maharashtra,Solapur,Eklaspur,75.3833,17.5333
Maharashtra,Solapur,Angar,75.575,17.8953
Maharashtra,Thane,Kolimb,73.2667,19.2833
Maharashtra,Wardha,Sahur,78.2417,21.3083
Maharashtra,Wardha,Ajansara,78.6713,20.4093
Maharashtra,Wardha,Khandali,78.9256,20.7375
Maharashtra,Wardha,Samudrapur,78.9639,20.6389
Maharashtra,Wardha,Helodi,78.845,20.8053
Maharashtra,Wardha,Yelakeli,78.5903,20.8139
Maharashtra,Wardha,Anji,78.5167,20.85
Maharashtra,Yavatmal,Vai (Lingi),77.7717,20.1917
Maharashtra,Yavatmal,Pusad,77.6,19.9333
Odisha,Balangir,Phulajharan,83.4678,20.7194
Odisha,Nuapada,Chanabeda,82.4558,20.1758
Odisha,Puri,P-01 Krupa Sindura Patna,85.8361,19.8336
Rajasthan,Ajmer,Narbadkhera,74.283,26.05
Rajasthan,Ajmer,Ludiyana,74.583,25.997
Rajasthan,Ajmer,Tabiji,74.617,26.363
Rajasthan,Alwar,Lachmangarh,76.86,27.35
Rajasthan,Alwar,Bairawas,76.399,27.461
Rajasthan,Barmer,Koloo,71.713,26.0274
Rajasthan,Barmer,Chawa,71.663,25.746
Rajasthan,Barmer,Dhani At Sansiyon Ka Tala,71.3916,25.6918
Rajasthan,Barmer,Dhorimana,71.4352,25.2344
Rajasthan,Barmer,"Meethano Ki Basti, Derasar",71.1515,25.7922
Rajasthan,Barmer,"Phed Campus, Darziyon Ki Dhani,",71.4033,25.4632
Rajasthan,Barmer,Sanawara,71.4,25.48
Rajasthan,Barmer,Sansiyan Ka Tala,71.4125,25.7042
Rajasthan,Barmer,"Gaushala, Nerinadi",71.406,25.2229
Rajasthan,Barmer,Panchla,70.167,25.992
Rajasthan,Barmer,Gudamalani,71.6988,25.214
Rajasthan,Barmer,Thob,72.358,26.05
Rajasthan,Barmer,Ramsar,70.8719,25.7303
Rajasthan,Barmer,Bisukalan,71.278,26.241
Rajasthan,Barmer,Arniyali,71.968,25.467
Rajasthan,Barmer,Khara Mahecha,72.0265,25.5103
Rajasthan,Barmer,Samdari(Hs),72.5869,25.8182
Rajasthan,Barmer,Samdari(Hs-3),72.5972,25.8251
Rajasthan,Bharatpur,Mandhera,77.353,27.395
Rajasthan,Bharatpur,Kaman,77.2697,27.6572
Rajasthan,Bharatpur,Gopalgarh,77.0633,27.6547
Rajasthan,Bharatpur,Ludhawai_Gwd,77.395,27.175
Rajasthan,Bharatpur,Sewar,77.4403,27.1822
Rajasthan,Bhilwara,Asind,74.3347,25.7328
Rajasthan,Bhilwara,Daulatgarh,74.32,25.633
Rajasthan,Bhilwara,Rampuriya_Pz,75.3288,25.2935
Rajasthan,Bhilwara,Gulabpura,74.67,25.9
Rajasthan,Bhilwara,Borani,75.333,25.683
Rajasthan,Bhilwara,Kotari,74.892,25.397
Rajasthan,Bhilwara,Dahimatha,74.301,25.528
Rajasthan,Bhilwara,Malas,74.3294,25.5242
Rajasthan,Bhilwara,Mandalgarh1,75.094,25.183
Rajasthan,Bikaner,Barala,73.3101,28.3254
Rajasthan,Bikaner,Kelan,73.2522,28.4686
Rajasthan,Bikaner,Lakhansar,73.35,28.87
Rajasthan,Bikaner,Raner,73.288,28.885
Rajasthan,Bikaner,Sahjasar,73.7594,28.3453
Rajasthan,Bikaner,Nokha,73.4672,27.5525
Rajasthan,Bundi,Dahi Khera,76.167,25.517
Rajasthan,Bundi,Keshoraipatan,75.931,25.319
Rajasthan,Churu,Bidasar,74.283,27.839
Rajasthan,Churu,Churu,74.9275,28.2955
Rajasthan,Churu,Jawanipur,75.04,28.52
Rajasthan,Churu,Kheriya,74.87,28.3
Rajasthan,Churu,Sirsala,75.131,28.433
Rajasthan,Churu,Sirsali,75.13,28.46
Rajasthan,Churu,Gagor,75.34,28.6
Rajasthan,Churu,Lambor Chhoti,75.41,28.59
Rajasthan,Churu,Ludi Jhandar,75.43,28.66
Rajasthan,Churu,Parihara,74.5619,27.9244
Rajasthan,Churu,Tidiyasar,74.754,28.066
Rajasthan,Churu,Melusar,74.738,28.504
Rajasthan,Churu,Rattanpura,75.2581,28.5347
Rajasthan,Churu,Shawa,74.842,28.875
Rajasthan,Churu,Taranagar,75.0342,28.6879
Rajasthan,Dausa,Bapi,76.292,26.975
Rajasthan,Dausa,Jasuta Hs 1,76.3222,26.9678
Rajasthan,Dausa,Jasuta Hs 2,76.3267,26.9667
Rajasthan,Ganganagar,Ganganagar,73.8517,29.9087
Rajasthan,Ganganagar,Rupnagar,73.4411,29.7958
Rajasthan,Ganganagar,Raisinghnagar,73.45,29.542
Rajasthan,Hanumangarh,Panditawali,74.2,29.4101
Rajasthan,Hanumangarh,Bhukarka,74.75,29.233
Rajasthan,Hanumangarh,Gandehali,74.533,29.217
Rajasthan,Hanumangarh,Purabsar,74.283,29.033
Rajasthan,Hanumangarh,Rawatsar,74.414,29.253
Rajasthan,Hanumangarh,Bolanwali,74.41,29.838
Rajasthan,Hanumangarh,Sangariya,74.4636,29.8123
Rajasthan,Jaipur,Mozmabad,75.363,26.683
Rajasthan,Jaipur,Jaisingpur Khor,75.8806,26.9448
Rajasthan,Jaipur,Chittora,75.702,26.638
Rajasthan,Jaipur,Dawach,75.7636,26.5641
Rajasthan,Jaipur,Lasariya,75.509,26.557
Rajasthan,Jaipur,Majhi Renwal,75.683,26.696
Rajasthan,Jaipur,Sambhar,75.2269,26.9265
Rajasthan,Jaipur,Sambhar,75.2024,26.899
Rajasthan,Jaisalmer,Jaisalmer,70.91,26.942
Rajasthan,Jaisalmer,Khariakua_Dw,70.325,27.717
Rajasthan,Jaisalmer,Longewala,70.162,27.525
Rajasthan,Jaisalmer,Sadewala,70.244,27.635
Rajasthan,Jaisalmer,Tanot,70.367,27.8
Rajasthan,Jaisalmer,Guddi,71.7755,26.7883
Rajasthan,Jaisalmer,Kalewa,71.904,26.806
Rajasthan,Jalore,Bhinmal,72.2625,25.0125
Rajasthan,Jalore,Pradhan Ki Dhani,72.2,25.0314
Rajasthan,Jalore,Bagra,72.6,25.1922
Rajasthan,Jalore,Jalore,72.6306,25.3346
Rajasthan,Jhalawar,Saredi,76.672,24.35
Rajasthan,Jhunjhunu,Alsisar,75.2931,28.3037
Rajasthan,Jhunjhunu,Kankaru Khurd,75.34,28.31
Rajasthan,Jhunjhunu,Rampura,75.31,28.26
Rajasthan,Jodhpur,Gangani,73.212,26.51
Rajasthan,Jodhpur,Gangani(Hs-3),73.2154,26.494
Rajasthan,Jodhpur,Ramrawas(Hs-2)Khedi Salva,73.3474,26.4281
Rajasthan,Jodhpur,Devatra(Irandi Ka Bera),73.3957,26.5031
Rajasthan,Jodhpur,Bhavi(Hs-1)Lamba,73.5777,26.2139
Rajasthan,Jodhpur,Bhavi(Hs-2),73.6078,26.2181
Rajasthan,Jodhpur,Bhawi,73.607,26.232
Rajasthan,Jodhpur,Bilara Block Hq,73.7106,26.1969
Rajasthan,Jodhpur,Dechu Pz,72.327,26.773
Rajasthan,Jodhpur,Bhandu(Hs),72.894,26.0971
Rajasthan,Jodhpur,Bhandu(Hs-2),72.9107,26.0885
Rajasthan,Jodhpur,Chicharli,72.7128,26.2042
Rajasthan,Jodhpur,Narnadi,72.926,26.154
Rajasthan,Jodhpur,Raron Ki Dhani,72.775,26.194
Rajasthan,Jodhpur,Salawas,73.0136,26.1427
Rajasthan,Jodhpur,Sinli,72.7567,26.0313
Rajasthan,Jodhpur,Bisalpur,73.314,26.233
Rajasthan,Jodhpur,Benan,73.421,26.317
Rajasthan,Karauli,Hindaun Hs,77.0297,26.7342
Rajasthan,Karauli,Karsai,76.933,26.425
Rajasthan,Karauli,Sahar1,76.711,26.608
Rajasthan,Nagaur,Datau,74.4567,27.4906
Rajasthan,Nagaur,Chosli Hs-2,74.2636,26.9337
Rajasthan,Nagaur,Chosli(Hs-1)Langod,74.2828,26.914
Rajasthan,Nagaur,Chosli(Khinwtana)Hs-3,74.1907,26.9916
Rajasthan,Nagaur,Degana,74.3547,26.8181
Rajasthan,Nagaur,Singhana,74.5125,27.4753
Rajasthan,Nagaur,Jayal (Didwana Road),74.2282,27.2309
Rajasthan,Nagaur,Jayal Block Hq,74.1863,27.2186
Rajasthan,Nagaur,Jayal-Hs-2(Mataji Ka Xhoraha),74.1766,27.2173
Rajasthan,Nagaur,Kheevsar Block Hq,73.414,26.9647
Rajasthan,Nagaur,Ladnu            Block Hq,74.3908,27.6296
Rajasthan,Nagaur,Sanward,74.517,27.517
Rajasthan,Nagaur,Dagawas Block Hq,74.058,26.6458
Rajasthan,Nagaur,Dangawas(H,74.0611,26.6375
Rajasthan,Nagaur,Dangawas(Hs-2)Pratap Krishi Farm,74.0642,26.2392
Rajasthan,Nagaur,Dangawas(Hs-3),74.0701,26.6214
Rajasthan,Nagaur,Dangawas(Hs-4),74.0549,26.6318
Rajasthan,Nagaur,Nagaur Hs-3,73.78,27.2268
Rajasthan,Nagaur,Nawa,75.0021,27.0329
Rajasthan,Nagaur,Bagot1,74.583,26.817
Rajasthan,Pali,Bali,73.2832,25.1911
Rajasthan,Pali,Prithivipura(Hs-3),73.8052,26.2031
Rajasthan,Pali,Gundoj,73.313,25.608
Rajasthan,Pali,"Shiv Vatika Colony, Vaed",72.9634,25.7432
Rajasthan,Pali,Vaed,72.967,25.724
Rajasthan,Pratapgarh,Arnod_Pz,74.813,23.9
Rajasthan,Rajsamand,Gugli,73.88,25.23
Rajasthan,Rajsamand,Dariba,74.1125,24.9588
Rajasthan,Rajsamand,Railmagra1,74.117,25.033
Rajasthan,Sawai Madhopur,Bhadoti,76.386,26.253
Rajasthan,Sawai Madhopur,Tond,76.397,26.367
Rajasthan,Sirohi,Palri1,72.928,25.014
Rajasthan,Sirohi,Kalandri,72.688,24.925
Rajasthan,Tonk,Bantholi,75.567,25.883
Rajasthan,Tonk,Mehndwas,75.725,26.111
Rajasthan,Tonk,Tonk (Gate Of Rsenl 132 Kv,75.79,26.16
Rajasthan,Tonk,Tonk (Near Hundai Showroom),75.79,26.16
Rajasthan,Tonk,Tonk (Raivens Industry),75.79,26.16
Rajasthan,Udaipur,Mavli1,73.983,24.783
Rajasthan,Udaipur,Kheroda,74.059,24.58
Rajasthan,Udaipur,Jhadol,73.4963,24.4138
Tamil Nadu,Chennai,Adayar Dw,80.2678,13.0192
Tamil Nadu,Chennai,Tondiarpet,80.275,13.1167
Tamil Nadu,Coimbatore,Ambarampalayam,76.9411,10.6353
Tamil Nadu,Coimbatore,Angalakurichi,76.9994,10.525
Tamil Nadu,Coimbatore,Thathanur Aanaikalpalayam Pz,77.2789,11.3067
Tamil Nadu,Coimbatore,P.N.Palayam,76.9922,11.2069
Tamil Nadu,Coimbatore,Gopalapuaram,76.9375,10.6958
Tamil Nadu,Coimbatore,Ponnaiyur,76.9375,10.675
Tamil Nadu,Coimbatore,Tn Urban Studies Pz,76.9419,11.0219
Tamil Nadu,Dharmapuri,Dharmapuri2,78.1708,12.1375
Tamil Nadu,Dharmapuri,Kaveripattinathankottai,78.1733,12.1461
Tamil Nadu,Dharmapuri,A.Pallipatti,78.4017,11.9403
Tamil Nadu,Dharmapuri,Echambadi Dw,78.4942,12.1128
Tamil Nadu,Dharmapuri,Harur2,78.4833,12.0514
Tamil Nadu,Dharmapuri,Kottapatti Pz,78.6717,11.985
Tamil Nadu,Dharmapuri,Mukkareddipatti,78.4167,11.9667
Tamil Nadu,Dharmapuri,Maniyampadi,78.2847,12.1246
Tamil Nadu,Dharmapuri,Morappur Dw,78.3989,12.1247
Tamil Nadu,Dharmapuri,Athikarapatti,78.3909,11.934
Tamil Nadu,Dharmapuri,Boothanatham,78.4688,11.9508
Tamil Nadu,Dharmapuri,Sittilingiri,78.6212,11.9098
Tamil Nadu,Dharmapuri,Hogenakkal,77.8083,12.1236
Tamil Nadu,Dharmapuri,Nagadasampatti,77.9833,12.1333
Tamil Nadu,Dharmapuri,Pattarakaran Kottai,77.8104,12.0274
Tamil Nadu,Dindigul,Chitterivu Pz,77.7708,10.2378
Tamil Nadu,Dindigul,Natham1,78.2472,10.2222
Tamil Nadu,Dindigul,Nattam,78.2333,10.2328
Tamil Nadu,Dindigul,Pittalaipatti,77.9333,10.3278
Tamil Nadu,Dindigul,R.Vellodu,78.0116,10.4502
Tamil Nadu,Dindigul,P.Alagapuri,77.9756,10.5983
Tamil Nadu,Dindigul,Vedasandur New,77.9711,10.5475
Tamil Nadu,Erode,Chennampatti Pz,77.6736,11.7019
Tamil Nadu,Erode,Settunampalayam Pz,77.6033,11.52
Tamil Nadu,Erode,Ganapathipalayam,77.6547,10.7681
Tamil Nadu,Erode,Karaiyur1,77.5944,10.7639
Tamil Nadu,Erode,Pattaidurai,77.7394,10.7011
Tamil Nadu,Erode,Kambaliyampatti Pz,77.5253,11.2314
Tamil Nadu,Erode,Chengapalli,77.4436,11.225
Tamil Nadu,Erode,Kunnathur,77.4106,11.2692
Tamil Nadu,Kancheepuram,Perungulathur,80.1083,12.9167
Tamil Nadu,Kancheepuram,Arasanimangalam,79.7233,12.5689
Tamil Nadu,Kancheepuram,Kalakshetra,80.2636,10.4633
Tamil Nadu,Kanyakumari,Boothapandy,77.4528,8.2583
Tamil Nadu,Karur,Veerapalayam Dw,78.1975,10.7789
Tamil Nadu,Karur,Ayyampalayam Pz,78.0361,11.0625
Tamil Nadu,Krishnagiri,Machinayampalli,77.7844,12.6156
Tamil Nadu,Krishnagiri,Guruvinayanpalli,78.3292,12.65
Tamil Nadu,Krishnagiri,Rayakottai,78.5111,12.5111
Tamil Nadu,Krishnagiri,Uttangarai,78.5292,12.2667
Tamil Nadu,Krishnagiri,Vanambli,78.555,12.3475
Tamil Nadu,Madurai,Chekkanoorani Pz,77.9681,9.9414
Tamil Nadu,Madurai,Tirumangalam Pz,77.8833,9.9208
Tamil Nadu,Madurai,Nallathevanpatti,77.4701,9.5611
Tamil Nadu,Madurai,Kolluveeranpatti Pz,77.5308,9.4225
Tamil Nadu,Madurai,Kolluveeranpatti,77.8856,9.7069
Tamil Nadu,Madurai,Madurai Rly Colony,78.1036,9.9272
Tamil Nadu,Nagapattinam,Valagarai,79.7483,10.6289
Tamil Nadu,Namakkal,Semmadaipalayam,77.9344,11.1472
Tamil Nadu,Namakkal,Uthandipalayam,77.8361,11.2464
Tamil Nadu,Namakkal,Thoppur (N),78.1517,11.1011
Tamil Nadu,Namakkal,Paramarthi Dw,78.0214,11.1567
Tamil Nadu,Namakkal,Ezhur-Olapalayam D,78.1192,11.3658
Tamil Nadu,Namakkal,Minnampalli,78.1865,11.3165
Tamil Nadu,Namakkal,Chittalandur Dw,77.9242,11.315
Tamil Nadu,Namakkal,Kokkarayanpettai D,77.7947,11.3147
Tamil Nadu,Perambalur,Padalur,78.8252,11.096
Tamil Nadu,Perambalur,Kallampudur,78.8025,11.235
Tamil Nadu,Perambalur,Veppur(Nallur),79.0636,11.3167
Tamil Nadu,Perambalur,Vijayagopalapuram,79.0314,11.27
Tamil Nadu,Pudukkottai,Sundarapatti Pz,78.7069,10.3588
Tamil Nadu,Pudukkottai,Vathiripatti Pz,78.6803,10.4839
Tamil Nadu,Pudukkottai,Avudayarkoil,79.0424,10.0749
Tamil Nadu,Pudukkottai,Vegupatti Pz,78.5619,10.2755
Tamil Nadu,Pudukkottai,Mandangudi Dw,78.9283,10.4853
Tamil Nadu,Pudukkottai,Tiruvadanai Dw,78.9149,9.7857
Tamil Nadu,Ramanathapuram,Parthibanur Dw,78.4511,9.5805
Tamil Nadu,Ramanathapuram,Kizhakakarai,78.784,9.2394
Tamil Nadu,Salem,Athur,78.5861,11.5917
Tamil Nadu,Salem,Tivettipatti,78.0875,11.8667
Tamil Nadu,Salem,Panamarathupatti2,78.1931,11.5903
Tamil Nadu,Thanjavur,T Budalur,78.9972,10.7667
Tamil Nadu,Thanjavur,Vaduvakudi,79.0356,10.8781
Tamil Nadu,Theni,Silverpatti,77.3732,10.0713
Tamil Nadu,Theni,Bodinaickanur Dw,77.5717,10.0989
Tamil Nadu,Theni,Devadanapatti,77.6583,10.1528
Tamil Nadu,Theni,Koduvilarpatti Pz,77.4919,9.9719
Tamil Nadu,Theni,Appipatti Alagapuri,77.41,9.81
Tamil Nadu,Thiruvallur,Nallur,80.1605,13.2198
Tamil Nadu,Thiruvannamalai,Andampallam (Isukalikatteri) Ow,79.1694,12.0989
Tamil Nadu,Thiruvannamalai,Polur,79.5167,12.5167
Tamil Nadu,Tirunelveli,Alankulam,77.475,8.9
Tamil Nadu,Tirunelveli,Palayamkottai,77.7333,8.7333
Tamil Nadu,Tirunelveli,Kilpaur,77.3833,8.9167
Tamil Nadu,Tirunelveli,Therkuvalliyur Ow,77.624,8.3331
Tamil Nadu,Tiruvallur,Sangaibedu,80.2977,13.3298
